pair,method,signal,period,cost,sharpe,ann_return,ann_vol,total_return,max_drawdown,n_trades,hit_rate,avg_turnover,exposure
V-MA,kalman_basic,proportional,oos_2023_2025,tc_5bps,0.1508473593466597,0.004096862797070555,0.03009877853246533,0.009847576460225271,-0.039283184136923395,1,0.4593698175787728,0.11033914015607622,0.9983443708609272
V-MA,kalman_basic,proportional,oos_2023_2025,tc_10bps,-0.3101325963996983,-0.009769110710301843,0.03018841136717221,-0.023255302880454076,-0.0507741577035317,1,0.439469320066335,0.11033914015607622,0.9983443708609272
V-MA,kalman_basic,proportional,full_2013_2025,no_cost,0.8549249659726887,0.034192654980418125,0.0402754190384648,0.5166861796627273,-0.05713274804639973,1,0.5148990708106376,0.12315896387011685,0.9996796925048046
V-MA,kalman_basic,proportional,full_2013_2025,tc_5bps,0.46883078793766203,0.0182666564546472,0.040343834684072676,0.2513982207372143,-0.06220338292878863,1,0.4690804229413649,0.12315896387011685,0.9996796925048046
V-MA,kalman_basic,proportional,full_2013_2025,tc_10bps,0.08397658881770831,0.0025836328275343767,0.04044463348110708,0.03248349702406261,-0.08388415904173742,1,0.4488945850688882,0.12315896387011685,0.9996796925048046
V-MA,kalman_basic,kalman_z,book_era_2013_2022,no_cost,0.23373457983742982,0.013779421995028684,0.06861188125794045,0.1465356020884383,-0.20384042692628784,87,0.4888702225955481,0.07130173600900597,0.9455917394757745
V-MA,kalman_basic,kalman_z,book_era_2013_2022,tc_5bps,0.10265530240327293,0.004706265583173774,0.06870517484658162,0.04803291588982517,-0.20493717716292506,87,0.4888702225955481,0.07130173600900597,0.9455917394757745
V-MA,kalman_basic,kalman_z,book_era_2013_2022,tc_10bps,-0.028044775062591287,-0.00429000683149805,0.06885661347895816,-0.042048599267543674,-0.20603242005348724,87,0.4888702225955481,0.07130173600900597,0.9455917394757745
V-MA,kalman_basic,kalman_z,oos_2023_2025,no_cost,0.5002205979337876,0.024776238604114376,0.05158370587407611,0.060415261729323655,-0.05616523219851891,27,0.4938704028021016,0.08989928580895218,0.945364238410596
V-MA,kalman_basic,kalman_z,oos_2023_2025,tc_5bps,0.28010427294623697,0.013229570901135634,0.05168047610191764,0.03200246460135259,-0.0573187596045601,27,0.4938704028021016,0.08989928580895218,0.945364238410596
V-MA,kalman_basic,kalman_z,oos_2023_2025,tc_10bps,0.0606972121189482,0.0018074594057888582,0.051874082222173545,0.004337634633901022,-0.06910899610773,27,0.4938704028021016,0.08989928580895218,0.945364238410596
V-MA,kalman_basic,kalman_z,full_2013_2025,no_cost,0.27560155776218964,0.016069213771138013,0.06565771109217057,0.21834954188352595,-0.20384042692628784,113,0.4903487978327125,0.074579775480575,0.9458680333119796
V-MA,kalman_basic,kalman_z,full_2013_2025,tc_5bps,0.13229225424147303,0.00656012657768934,0.06575075612267159,0.08437876901290098,-0.20493717716292506,113,0.4903487978327125,0.074579775480575,0.9458680333119796
V-MA,kalman_basic,kalman_z,full_2013_2025,tc_10bps,-0.010601798067846077,-0.002864504312159788,0.06590730747099166,-0.034914857262935084,-0.20603242005348724,113,0.4903487978327125,0.074579775480575,0.9458680333119796
V-MA,kalman_momentum,threshold_z,book_era_2013_2022,no_cost,0.3048684715830821,0.015607104494884227,0.055917404189949046,0.16735762282734612,-0.09925067033492242,76,0.4906231094978826,0.06228632536266795,0.6564733915806196
V-MA,kalman_momentum,threshold_z,book_era_2013_2022,tc_5bps,0.16436612616773633,0.007665032741165589,0.0559688104177806,0.07928356439074968,-0.14835735666510794,76,0.4906231094978826,0.06228632536266795,0.6564733915806196
V-MA,kalman_momentum,threshold_z,book_era_2013_2022,tc_10bps,0.024094338903966225,-0.0002187395390202962,0.05608369518984537,-0.002183511105849467,-0.1955421246089563,76,0.4906231094978826,0.06228632536266795,0.6564733915806196
V-MA,kalman_momentum,threshold_z,oos_2023_2025,no_cost,-0.18165992541952267,-0.008231976494623261,0.04089920259788211,-0.019617296470892498,-0.07898400346632178,21,0.5060240963855421,0.06922456480913007,0.5496688741721855
V-MA,kalman_momentum,threshold_z,oos_2023_2025,tc_5bps,-0.39449228244823126,-0.01684713117438852,0.04094387134612502,-0.03990557648677895,-0.0911388324125022,21,0.5060240963855421,0.06922456480913007,0.5496688741721855
V-MA,kalman_momentum,threshold_z,oos_2023_2025,tc_10bps,-0.6054283559772298,-0.025391621605045822,0.04108551603170287,-0.059783654193433566,-0.10313909305409755,21,0.5060240963855421,0.06922456480913007,0.5496688741721855
V-MA,kalman_momentum,threshold_z,full_2013_2025,no_cost,0.23081850071306048,0.01095077530859534,0.05334041372685302,0.1444572222527889,-0.12509506728408717,97,0.49319899244332494,0.06362863690195786,0.6358103779628443
V-MA,kalman_momentum,threshold_z,full_2013_2025,tc_5bps,0.08043989864815752,0.0028755553667716427,0.0533907444735231,0.036214131561031815,-0.19279350902397827,97,0.49319899244332494,0.06362863690195786,0.6358103779628443
V-MA,kalman_momentum,threshold_z,full_2013_2025,tc_10bps,-0.06956686971789447,-0.005139041743303596,0.053509122812943025,-0.06183662702640336,-0.255282693196682,97,0.49319899244332494,0.06362863690195786,0.6358103779628443
V-MA,kalman_momentum,proportional,book_era_2013_2022,no_cost,0.3674093077750587,0.014083216058289993,0.04027355209701263,0.14997326857333904,-0.07545589683952654,1,0.5093365117203019,0.14368782524103776,0.9996028594122319
V-MA,kalman_momentum,proportional,book_era_2013_2022,tc_5bps,-0.08197669200724828,-0.0041140157481808215,0.040350348395030586,-0.04035542520483448,-0.15511441190970143,1,0.4632499006754072,0.14368782524103776,0.9996028594122319
V-MA,kalman_momentum,proportional,book_era_2013_2022,tc_10bps,-0.5291749580526665,-0.02198743783668955,0.04046384610097943,-0.19920571875601512,-0.2683180540696004,1,0.42431466030989273,0.14368782524103776,0.9996028594122319
V-MA,kalman_momentum,proportional,oos_2023_2025,no_cost,-0.1492402714894753,-0.004102074547650214,0.02538365364576046,-0.009803803774251496,-0.04564029345464427,1,0.5290215588723052,0.14288371963658422,0.9983443708609272
V-MA,kalman_momentum,proportional,oos_2023_2025,tc_5bps,-0.8582622661414061,-0.021872236826822378,0.02539038810790194,-0.05162543727779734,-0.0708341541908493,1,0.46766169154228854,0.14288371963658422,0.9983443708609272
V-MA,kalman_momentum,proportional,oos_2023_2025,tc_10bps,-1.564196190470474,-0.039327629726089164,0.025441156903686063,-0.09168593949647486,-0.10001193512224352,1,0.4129353233830846,0.14288371963658422,0.9983443708609272
V-MA,kalman_momentum,proportional,full_2013_2025,no_cost,0.29594795028034654,0.010540183245335788,0.03785192325057016,0.13871198071178403,-0.07545589683952654,1,0.5132970201858379,0.1435425225951885,0.9996796925048046
V-MA,kalman_momentum,proportional,full_2013_2025,tc_5bps,-0.18155065633552328,-0.00757497793422246,0.03791866625971281,-0.08990182821490422,-0.19300500438666443,1,0.46395386094200575,0.1435425225951885,0.9996796925048046
V-MA,kalman_momentum,proportional,full_2013_2025,tc_10bps,-0.6567282114435764,-0.02536805110078355,0.03802260380884771,-0.272642411438079,-0.33501896702984413,1,0.4219801345722525,0.1435425225951885,0.9996796925048046
V-MA,kalman_momentum,kalman_z,book_era_2013_2022,no_cost,0.3192944929850136,0.017277577694839286,0.059125877650797805,0.1866856144088398,-0.08548072343823718,163,0.4760112888052681,0.13139247598449386,0.8443208895949166
V-MA,kalman_momentum,kalman_z,book_era_2013_2022,tc_5bps,0.03918896890302205,0.0005661604584588087,0.05927982332242625,0.005671533025661146,-0.14747900660145596,163,0.4760112888052681,0.13139247598449386,0.8443208895949166
V-MA,kalman_momentum,kalman_z,book_era_2013_2022,tc_10bps,-0.2389907548809453,-0.015878744401395473,0.059551830062953476,-0.14780047034904464,-0.24508200871292865,163,0.4760112888052681,0.13139247598449386,0.8443208895949166
V-MA,kalman_momentum,kalman_z,oos_2023_2025,no_cost,0.3079413052169386,0.014018789545714894,0.049117788065637984,0.033930179618001155,-0.07811671858264327,58,0.47547169811320755,0.19233775786078872,0.8774834437086093
V-MA,kalman_momentum,kalman_z,oos_2023_2025,tc_5bps,-0.18508185550281261,-0.010264856775057063,0.0492169353900789,-0.02442692725366935,-0.09491217319651225,58,0.47547169811320755,0.19233775786078872,0.8774834437086093
V-MA,kalman_momentum,kalman_z,oos_2023_2025,tc_10bps,-0.6734499481621568,-0.03397855882188261,0.04951180010572748,-0.07951673092344391,-0.11745185760945681,58,0.47547169811320755,0.19233775786078872,0.8774834437086093
V-MA,kalman_momentum,kalman_z,full_2013_2025,no_cost,0.3185518869401676,0.01675480108183347,0.05731944753666019,0.2285733601492823,-0.08548072343823718,220,0.4764772299585999,0.14286358165814203,0.8510570147341447
V-MA,kalman_momentum,kalman_z,full_2013_2025,tc_5bps,0.004496807952651126,-0.0013916773654926162,0.057464513709729326,-0.017105357942220123,-0.17446457293141743,220,0.4764772299585999,0.14286358165814203,0.8510570147341447
V-MA,kalman_momentum,kalman_z,full_2013_2025,tc_10bps,-0.3072779359462123,-0.019222989024401116,0.05774057402476982,-0.21374194833863513,-0.30873291006879927,220,0.4764772299585999,0.14286358165814203,0.8510570147341447
XOM-CVX,rolling_ols,threshold_z,book_era_2013_2022,no_cost,0.4086800428751586,0.03393516395057161,0.09195850870243755,0.39541377571571124,-0.1439056401999795,40,0.5,0.03442807941475569,0.7281399046104928
XOM-CVX,rolling_ols,threshold_z,book_era_2013_2022,tc_5bps,0.3615466008959077,0.029461130477913766,0.09194850453748214,0.3362858738245127,-0.14411494086221535,40,0.49945414847161573,0.03442807941475569,0.7281399046104928
XOM-CVX,rolling_ols,threshold_z,book_era_2013_2022,tc_10bps,0.31433111842132505,0.02500440246381963,0.09195949612594373,0.2796377912117918,-0.14466696643408644,40,0.49890829694323147,0.03442807941475569,0.7281399046104928
XOM-CVX,rolling_ols,threshold_z,oos_2023_2025,no_cost,0.6660258759254989,0.04145033591763614,0.06405879402387073,0.10224099411706589,-0.06511484024767712,11,0.5208333333333334,0.0392842164212683,0.7152317880794702
XOM-CVX,rolling_ols,threshold_z,oos_2023_2025,tc_5bps,0.5879646422512577,0.036303024772042614,0.06414501897085656,0.08922869379466536,-0.06614968499464956,11,0.5208333333333334,0.0392842164212683,0.7152317880794702
XOM-CVX,rolling_ols,threshold_z,oos_2023_2025,tc_10bps,0.5098418085848473,0.031178780070761247,0.06426540803561279,0.0763640687023992,-0.0671838625214986,11,0.5208333333333334,0.0392842164212683,0.7152317880794702
XOM-CVX,rolling_ols,threshold_z,full_2013_2025,no_cost,0.44202582070971497,0.03538577896924333,0.08724753676276144,0.5380822673495367,-0.1439056401999795,51,0.5039752650176679,0.03536817773268313,0.7256410256410256
XOM-CVX,rolling_ols,threshold_z,full_2013_2025,tc_5bps,0.39093158099800357,0.030782115809096178,0.08725126161735387,0.4555209168821357,-0.14542311536526897,51,0.5035335689045937,0.03536817773268313,0.7256410256410256
XOM-CVX,rolling_ols,threshold_z,full_2013_2025,tc_10bps,0.33975323252587925,0.026196805980309046,0.0872777075095697,0.37735613941407475,-0.15206340262858806,51,0.5030918727915195,0.03536817773268313,0.7256410256410256
XOM-CVX,rolling_ols,proportional,book_era_2013_2022,no_cost,0.3784233013000767,0.02367254259430851,0.06787375503347898,0.26313351763333515,-0.11790498853401024,1,0.5046025104602511,0.08787288187132668,0.9499205087440381
XOM-CVX,rolling_ols,proportional,book_era_2013_2022,tc_5bps,0.21536960368668415,0.01240317394519641,0.06785092736147395,0.13096718515693162,-0.1295759381988379,1,0.47782426778242676,0.08787288187132668,0.9499205087440381
XOM-CVX,rolling_ols,proportional,book_era_2013_2022,tc_10bps,0.05219851436662279,0.001256707403087809,0.06783802686330345,0.01261819487058835,-0.14109343436513477,1,0.45439330543933054,0.08787288187132668,0.9499205087440381
XOM-CVX,rolling_ols,proportional,oos_2023_2025,no_cost,0.6714403049992412,0.029705469123283867,0.04511047774371108,0.07268174014840278,-0.04066097098982527,1,0.5323383084577115,0.09130778204813196,0.9983443708609272
XOM-CVX,rolling_ols,proportional,oos_2023_2025,tc_5bps,0.41635606565224664,0.01792765556126663,0.04511574094016773,0.04350874898069357,-0.04166994176656192,1,0.5024875621890548,0.09130778204813196,0.9983443708609272
XOM-CVX,rolling_ols,proportional,oos_2023_2025,tc_10bps,0.1612749786919641,0.0062833140020044365,0.04513677148067306,0.015126149976140146,-0.04267805911772444,1,0.49087893864013266,0.09130778204813196,0.9983443708609272
XOM-CVX,rolling_ols,proportional,full_2013_2025,no_cost,0.4160531191100311,0.024931346609906813,0.06409718309727681,0.3564741141155847,-0.11790498853401024,1,0.5103540414161657,0.0884889116317652,0.9596153846153846
XOM-CVX,rolling_ols,proportional,full_2013_2025,tc_5bps,0.24217597145155415,0.013569186559931223,0.06407832286239305,0.18160047204082175,-0.1295759381988379,1,0.48296593186372744,0.0884889116317652,0.9596153846153846
XOM-CVX,rolling_ols,proportional,full_2013_2025,tc_10bps,0.06818516390703552,0.0023318116451063187,0.06407005530616894,0.029256237014029907,-0.14109343436513477,1,0.4619238476953908,0.0884889116317652,0.9596153846153846
XOM-CVX,kalman_basic,threshold_z,book_era_2013_2022,no_cost,-0.09265647242703913,-0.009633026049282511,0.07450522921236699,-0.09219021898241475,-0.19341049001984095,39,0.4817629179331307,0.033185762785693886,0.7839555202541699
XOM-CVX,kalman_basic,threshold_z,book_era_2013_2022,tc_5bps,-0.14874722747087876,-0.013766947718621414,0.07452103824492115,-0.12935058269366395,-0.19938626824463748,39,0.4817629179331307,0.033185762785693886,0.7839555202541699
XOM-CVX,kalman_basic,threshold_z,book_era_2013_2022,tc_10bps,-0.2047456911827843,-0.017885509680248712,0.0745617836936654,-0.1650059265248759,-0.20842008180871924,39,0.4817629179331307,0.033185762785693886,0.7839555202541699
XOM-CVX,kalman_basic,threshold_z,oos_2023_2025,no_cost,0.4298263731056683,0.023010735357349432,0.056659146016084405,0.056041762181131105,-0.07756835636365715,13,0.47767857142857145,0.043536713158515074,0.7417218543046358
XOM-CVX,kalman_basic,threshold_z,oos_2023_2025,tc_5bps,0.33304594743762794,0.01741505210124239,0.05665275173756218,0.04224969499400433,-0.08060852138398356,13,0.47767857142857145,0.043536713158515074,0.7417218543046358
XOM-CVX,kalman_basic,threshold_z,oos_2023_2025,tc_10bps,0.23606034140449283,0.011847336326458402,0.05669035061031871,0.028631321991248404,-0.08364004749810312,13,0.47767857142857145,0.043536713158515074,0.7417218543046358
XOM-CVX,kalman_basic,threshold_z,full_2013_2025,no_cost,-0.008492122382899352,-0.0031532889833419953,0.07142892125506185,-0.03837187685582921,-0.19341049001984095,51,0.4812216260833677,0.0348708227362499,0.7761050608584241
XOM-CVX,kalman_basic,threshold_z,full_2013_2025,tc_5bps,-0.06999230718615791,-0.00752455593917678,0.07144080552230811,-0.08932880980880675,-0.19938626824463748,51,0.4812216260833677,0.0348708227362499,0.7761050608584241
XOM-CVX,kalman_basic,threshold_z,full_2013_2025,tc_10bps,-0.13142150777286055,-0.011878671669521501,0.07148016051335683,-0.13760733237828693,-0.20842008180871924,51,0.4812216260833677,0.0348708227362499,0.7761050608584241
XOM-CVX,kalman_basic,proportional,book_era_2013_2022,no_cost,-0.06597561409659868,-0.0053525396044370455,0.05687741957167051,-0.0522140213176544,-0.1672585115110484,1,0.49106078665077474,0.09174968617925225,0.9996028594122319
XOM-CVX,kalman_basic,proportional,book_era_2013_2022,tc_5bps,-0.26922333661578884,-0.01678552336919137,0.05687836476415841,-0.1556140644277555,-0.1844405286611546,1,0.46444179578863726,0.09174968617925225,0.9996028594122319
XOM-CVX,kalman_basic,proportional,book_era_2013_2022,tc_10bps,-0.4723706012355063,-0.02808822981907444,0.056890592961021995,-0.24774234509291082,-0.26771485433294984,1,0.45212554628526025,0.09174968617925225,0.9996028594122319
XOM-CVX,kalman_basic,proportional,oos_2023_2025,no_cost,0.4583505730281753,0.017771066615409836,0.04019184005456462,0.043124042043116706,-0.05118369802609329,1,0.5058043117744611,0.10127301777301193,0.9983443708609272
XOM-CVX,kalman_basic,proportional,oos_2023_2025,tc_5bps,0.14085880399971193,0.004866909838312061,0.04019310486747096,0.01170480970168608,-0.05510442773056454,1,0.47761194029850745,0.10127301777301193,0.9983443708609272
XOM-CVX,kalman_basic,proportional,oos_2023_2025,tc_10bps,-0.17652764770469714,-0.007875051898406982,0.040213800223564945,-0.018771418792011163,-0.065159362113037,1,0.4527363184079602,0.10127301777301193,0.9983443708609272
XOM-CVX,kalman_basic,proportional,full_2013_2025,no_cost,0.012030099565279014,-0.0008082881979832868,0.054065509788882256,-0.009967830435980596,-0.1672585115110484,1,0.4940724126882409,0.09344227376901194,0.9996796925048046
XOM-CVX,kalman_basic,proportional,full_2013_2025,tc_5bps,-0.2057363970460528,-0.012503889614578934,0.054065849255626845,-0.14434321315691545,-0.1844405286611546,1,0.46715796219160527,0.09344227376901194,0.9996796925048046
XOM-CVX,kalman_basic,proportional,full_2013_2025,tc_10bps,-0.42340459962807236,-0.024063773999424165,0.0540783910805325,-0.26049113783676614,-0.2761833916724542,1,0.45241909644344763,0.09344227376901194,0.9996796925048046
XOM-CVX,kalman_basic,kalman_z,book_era_2013_2022,no_cost,-0.11589177680864232,-0.011693721232981624,0.07634335145973647,-0.1108887858475277,-0.23664327542244906,23,0.5007159904534606,0.020611721909081674,0.8320095313741064
XOM-CVX,kalman_basic,kalman_z,book_era_2013_2022,tc_5bps,-0.14988686368472165,-0.014258234496962618,0.07635521437564372,-0.13367454147505642,-0.24420963685321176,23,0.5007159904534606,0.020611721909081674,0.8320095313741064
XOM-CVX,kalman_basic,kalman_z,book_era_2013_2022,tc_10bps,-0.18383669191503504,-0.01681720333660497,0.07638149067528835,-0.1558858771149808,-0.2517040165552151,23,0.5007159904534606,0.020611721909081674,0.8320095313741064
XOM-CVX,kalman_basic,kalman_z,oos_2023_2025,no_cost,0.22032053294168252,0.012725848760994252,0.06782414942043105,0.030773188305100785,-0.07113422597800917,11,0.5099099099099099,0.039235082106648916,0.9188741721854304
XOM-CVX,kalman_basic,kalman_z,oos_2023_2025,tc_5bps,0.14748206548391865,0.007733407915601287,0.06780100596216722,0.01863584376012173,-0.07227500505093301,11,0.5099099099099099,0.039235082106648916,0.9188741721854304
XOM-CVX,kalman_basic,kalman_z,oos_2023_2025,tc_10bps,0.07455812685855263,0.0027632767156813287,0.06781034165922323,0.006635878435497178,-0.07341485395177423,11,0.5099099099099099,0.039235082106648916,0.9188741721854304
XOM-CVX,kalman_basic,kalman_z,full_2013_2025,no_cost,-0.06009329415359083,-0.007265860620669584,0.07479287164908413,-0.08638365939871939,-0.27399520614425693,33,0.5028291210863824,0.023897209641234946,0.8491351697629724
XOM-CVX,kalman_basic,kalman_z,full_2013_2025,tc_5bps,-0.10034490315191008,-0.01025111677559476,0.07479800384114388,-0.11984334953543563,-0.28530794438088336,33,0.5028291210863824,0.023897209641234946,0.8491351697629724
XOM-CVX,kalman_basic,kalman_z,full_2013_2025,tc_10bps,-0.1405583977463201,-0.013228712820604893,0.07482048056048449,-0.15209165256416313,-0.2964490077153496,33,0.5028291210863824,0.023897209641234946,0.8491351697629724
XOM-CVX,kalman_momentum,threshold_z,book_era_2013_2022,no_cost,-0.3791738864737665,-0.02996697105353474,0.07316953746492323,-0.26214659072957336,-0.3464758531251948,77,0.46882640586797064,0.06295805624226274,0.6497220015885623
XOM-CVX,kalman_momentum,threshold_z,book_era_2013_2022,tc_5bps,-0.4875607469015674,-0.0376328925369821,0.07317384183470908,-0.31838376608084484,-0.37153440976975477,77,0.46882640586797064,0.06295805624226274,0.6497220015885623
XOM-CVX,kalman_momentum,threshold_z,book_era_2013_2022,tc_10bps,-0.5955367483267316,-0.045241891721504945,0.07322706480774117,-0.3703588121102679,-0.4129097561862264,77,0.46882640586797064,0.06295805624226274,0.6497220015885623
XOM-CVX,kalman_momentum,threshold_z,oos_2023_2025,no_cost,-0.6976087026826111,-0.04237873023017524,0.059530195363505164,-0.09858499515109165,-0.12008215219434536,22,0.4138817480719794,0.07331294660651715,0.6440397350993378
XOM-CVX,kalman_momentum,threshold_z,oos_2023_2025,tc_5bps,-0.8527754906255081,-0.051185693769458473,0.0595305730388212,-0.1183273294916124,-0.13230021815424442,22,0.41131105398457585,0.07331294660651715,0.6440397350993378
XOM-CVX,kalman_momentum,threshold_z,oos_2023_2025,tc_10bps,-1.006760863197516,-0.05991588343255505,0.059600692772507444,-0.13764655818100202,-0.14556690083201002,22,0.41131105398457585,0.07331294660651715,0.6440397350993378
XOM-CVX,kalman_momentum,threshold_z,full_2013_2025,no_cost,-0.4326998444953052,-0.03258374999952596,0.07076121046877057,-0.33661485881406206,-0.37437534602241934,99,0.4585389930898322,0.06528233128973374,0.6489429852658553
XOM-CVX,kalman_momentum,threshold_z,full_2013_2025,tc_5bps,-0.5488858081299856,-0.0405103676250661,0.07076870622868085,-0.40090029791950743,-0.41093021744788544,99,0.45804540967423496,0.06528233128973374,0.6489429852658553
XOM-CVX,kalman_momentum,threshold_z,full_2013_2025,tc_10bps,-0.6645552695034291,-0.048375825738182665,0.07082858930051206,-0.458982827310352,-0.46197454441729535,99,0.45804540967423496,0.06528233128973374,0.6489429852658553
XOM-CVX,kalman_momentum,proportional,book_era_2013_2022,no_cost,-0.2896780681600383,-0.01675181654388469,0.053399924050039266,-0.15532477490680074,-0.2376025501047561,1,0.4862932061978546,0.13382614608304844,0.9996028594122319
XOM-CVX,kalman_momentum,proportional,book_era_2013_2022,tc_5bps,-0.6057067741441662,-0.03319297779299113,0.05337711682497556,-0.28630227499444694,-0.31787221509747776,1,0.44298768375049663,0.13382614608304844,0.9996028594122319
XOM-CVX,kalman_momentum,proportional,book_era_2013_2022,tc_10bps,-0.9216424229455467,-0.04936136100602939,0.05337533779577638,-0.39698362735850556,-0.41346360294580276,1,0.4096146205800556,0.13382614608304844,0.9996028594122319
XOM-CVX,kalman_momentum,proportional,oos_2023_2025,no_cost,-1.0616768079309633,-0.039975055345008115,0.037752321575933216,-0.09315244119799759,-0.10193756902491886,1,0.42122719734660036,0.13962370364293458,0.9983443708609272
XOM-CVX,kalman_momentum,proportional,oos_2023_2025,tc_5bps,-1.5250108629082102,-0.056722332458402414,0.03781832138018095,-0.13060840892856385,-0.13774087854902978,1,0.3880597014925373,0.13962370364293458,0.9983443708609272
XOM-CVX,kalman_momentum,proportional,oos_2023_2025,tc_10bps,-1.985238124468716,-0.07317960294748316,0.03791280081369683,-0.16652193444821906,-0.1721211459301061,1,0.3598673300165838,0.13962370364293458,0.9983443708609272
XOM-CVX,kalman_momentum,proportional,full_2013_2025,no_cost,-0.40039730938925505,-0.02137612382861398,0.05075008974234367,-0.23486110428398677,-0.27916559695565546,1,0.4738865748157642,0.1350607191660917,0.9996796925048046
XOM-CVX,kalman_momentum,proportional,full_2013_2025,tc_5bps,-0.7358579948238361,-0.03789065922689561,0.05074056443181519,-0.38031734470143885,-0.38830995770644544,1,0.4325536686959308,0.1350607191660917,0.9996796925048046
XOM-CVX,kalman_momentum,proportional,full_2013_2025,tc_10bps,-1.070980813853849,-0.05412864897677139,0.050753010614969195,-0.4981357964439378,-0.5011508221884222,1,0.40019224607497594,0.1350607191660917,0.9996796925048046
XOM-CVX,kalman_momentum,kalman_z,book_era_2013_2022,no_cost,-0.355010971510033,-0.024183811891429707,0.06330012291705776,-0.2169949454369161,-0.30494526036229164,47,0.4690522243713733,0.03889558622615806,0.4106433677521843
XOM-CVX,kalman_momentum,kalman_z,book_era_2013_2022,tc_5bps,-0.432439581672914,-0.028954919723678918,0.06329920561871548,-0.2544183728861391,-0.3182388757366264,47,0.4690522243713733,0.03889558622615806,0.4106433677521843
XOM-CVX,kalman_momentum,kalman_z,book_era_2013_2022,tc_10bps,-0.509583278952311,-0.033704975320049235,0.06333395775629708,-0.29006986591867434,-0.33181815006724885,47,0.4690522243713733,0.03889558622615806,0.4106433677521843
XOM-CVX,kalman_momentum,kalman_z,oos_2023_2025,no_cost,-0.5369102097352629,-0.033997350134178594,0.060957234630103434,-0.07955964667684023,-0.1149394458519202,28,0.4019370460048426,0.0932524895665231,0.6837748344370861
XOM-CVX,kalman_momentum,kalman_z,oos_2023_2025,tc_5bps,-0.7298423856297318,-0.045282270093404686,0.06094243934207108,-0.10512194146328202,-0.13026616424963103,28,0.39951573849878935,0.0932524895665231,0.6837748344370861
XOM-CVX,kalman_momentum,kalman_z,oos_2023_2025,tc_10bps,-0.9215786635730832,-0.056440776408796856,0.06101290234182519,-0.12998629822426466,-0.14707364859385566,28,0.39951573849878935,0.0932524895665231,0.6837748344370861
XOM-CVX,kalman_momentum,kalman_z,full_2013_2025,no_cost,-0.389158279231129,-0.026090141975699477,0.0628445712742864,-0.27929055092413513,-0.32607136978888285,75,0.4498963372494817,0.049411784053698254,0.4634849455477258
XOM-CVX,kalman_momentum,kalman_z,full_2013_2025,tc_5bps,-0.4882464137705977,-0.03213534038420174,0.06284197720969112,-0.3327953610477006,-0.35960535686314915,75,0.44920525224602625,0.049411784053698254,0.4634849455477258
XOM-CVX,kalman_momentum,kalman_z,full_2013_2025,tc_10bps,-0.5869185657518841,-0.03814591057854644,0.06288479688893336,-0.3823510560457619,-0.391971475675896,75,0.44920525224602625,0.049411784053698254,0.4634849455477258
HD-LOW,rolling_ols,threshold_z,book_era_2013_2022,no_cost,0.42898041235180295,0.02943868025190932,0.07399227251553492,0.3359949510683591,-0.10475428660487392,44,0.4932903918411165,0.037112051071839895,0.7404610492845787
HD-LOW,rolling_ols,threshold_z,book_era_2013_2022,tc_5bps,0.3656700944373044,0.024634802868288563,0.07401512333448347,0.27503840836646876,-0.10997132015354404,44,0.4932903918411165,0.037112051071839895,0.7404610492845787
HD-LOW,rolling_ols,threshold_z,book_era_2013_2022,tc_10bps,0.3022834402872839,0.019851116633518684,0.07406624287185379,0.21683656935019524,-0.1206436417901142,44,0.4932903918411165,0.037112051071839895,0.7404610492845787
HD-LOW,rolling_ols,threshold_z,oos_2023_2025,no_cost,0.06465288973389215,0.002015951518130832,0.05200657867674318,0.00483868873977511,-0.09165851759952486,9,0.4871287128712871,0.030483736161556158,0.8360927152317881
HD-LOW,rolling_ols,threshold_z,oos_2023_2025,tc_5bps,-0.009193890034889587,-0.0018278017404441682,0.052053609290025595,-0.0043753304752666144,-0.09374634996923065,9,0.4871287128712871,0.030483736161556158,0.8360927152317881
HD-LOW,rolling_ols,threshold_z,oos_2023_2025,tc_10bps,-0.08285498607120269,-0.005658577675843435,0.0521335663779563,-0.013509063046470038,-0.09583029109138458,9,0.4871287128712871,0.030483736161556158,0.8360927152317881
HD-LOW,rolling_ols,threshold_z,full_2013_2025,no_cost,0.3721632070865685,0.023974832364520804,0.07027172219099914,0.3408837168256782,-0.10475428660487392,52,0.4917686787674124,0.03550851510204343,0.7592948717948718
HD-LOW,rolling_ols,threshold_z,full_2013_2025,tc_5bps,0.3083822028965353,0.01940218218901313,0.07029743088810626,0.26860368236910603,-0.10997132015354404,52,0.4917686787674124,0.03550851510204343,0.7592948717948718
HD-LOW,rolling_ols,threshold_z,full_2013_2025,tc_10bps,0.2445488730264377,0.014847836509143342,0.07035159671549067,0.20018891736693512,-0.1206436417901142,52,0.4917686787674124,0.03550851510204343,0.7592948717948718
HD-LOW,rolling_ols,proportional,book_era_2013_2022,no_cost,0.2488435274648173,0.01073165591940195,0.04740452378301992,0.11246176702989663,-0.07118793811212473,1,0.50418410041841,0.09099763239965247,0.9499205087440381
HD-LOW,rolling_ols,proportional,book_era_2013_2022,tc_5bps,0.006977074465868065,-0.0007898761821142353,0.04738479361480418,-0.007858301149825442,-0.09886331850739596,1,0.4820083682008368,0.09099763239965247,0.9499205087440381
